PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN14,FGM14,FGA14,FG_PCT14,FG3M14,FG3A14,FG3_PCT14,FTM14,FTA14,FT_PCT14,OREB14,DREB14,REB14,AST14,TOV14,STL14,BLK14,BLKA14,PF14,PFD14,PTS14,PLUS_MINUS14,DD2,TD3,CFID,CFPARAMS
202730,Lavoy Allen,1610612754,IND,26,63,29,34,0.46,17,2.2,4.7,0.472,0,0,0,0.5,0.7,0.702,2,3.2,5.1,1.2,0.6,0.2,0.7,0.2,1.6,0.8,5,1.4,4,0,5,"2,027,301,610,612,750"
202734,E'Twaun Moore,1610612741,CHI,26,56,36,20,0.643,9,1.1,2.5,0.446,0.2,0.7,0.342,0.2,0.4,0.6,0.2,0.6,0.8,0.6,0.3,0.4,0.1,0.2,0.8,0.4,2.7,-0.5,0,0,5,"2,027,341,610,612,740"
202738,Isaiah Thomas,1610612738,BOS,26,67,40,27,0.597,25.8,5,11.9,0.421,1.9,5.2,0.373,4.5,5.2,0.868,0.5,1.8,2.3,4.2,2.1,0.9,0.1,0.8,2.2,4.1,16.4,2.6,0,0,5,"2,027,381,610,612,730"
202779,Dwight Buycks,1610612747,LAL,26,6,1,5,0.167,20.5,3,6.7,0.45,1.2,1.8,0.636,1.5,1.7,0.9,0.3,1.7,2,2.3,2,0.5,0,0.8,0.5,1.7,8.7,-4,0,0,5,"2,027,791,610,612,740"
202952,Malcolm Thomas,1610612755,PHI,26,17,2,15,0.118,11.4,1.1,2.4,0.45,0,0.4,0,0.5,0.8,0.692,0.9,2.4,3.3,0.4,0.8,0.2,0.1,0.3,1,0.7,2.6,-6.4,0,0,5,"2,029,521,610,612,750"
202962,Greg Smith,1610612742,DAL,24,42,27,15,0.643,8.6,0.7,1.2,0.612,0,0,0,0.5,0.9,0.513,0.6,1.3,1.9,0.2,0.3,0.2,0.3,0.2,1.3,0.6,1.9,-0.6,0,0,5,"2,029,621,610,612,740"
203076,Anthony Davis,1610612740,NOP,22,68,39,29,0.574,36.1,9.4,17.6,0.535,0,0.2,0.083,5.5,6.8,0.805,2.5,7.7,10.2,2.2,1.4,1.5,2.9,0.8,2.1,5.5,24.4,3.9,42,0,5,"2,030,761,610,612,740"
203077,Michael Kidd-Gilchrist,1610612766,CHA,21,55,27,28,0.491,28.9,4.1,8.8,0.465,0,0,0,2.7,3.9,0.701,2,5.6,7.6,1.4,1.1,0.5,0.7,1.1,2.1,3.1,10.9,1.3,12,0,5,"2,030,771,610,612,760"
203078,Bradley Beal,1610612764,WAS,22,63,37,26,0.587,33.5,5.8,13.5,0.427,1.7,4.1,0.409,2.1,2.6,0.783,0.9,2.9,3.8,3.1,2,1.2,0.3,0.8,2.2,2.3,15.3,3.1,2,0,5,"2,030,781,610,612,760"
203079,Dion Waiters,1610612760,OKC,23,80,46,34,0.575,27.6,4.7,11.8,0.396,0.9,3.1,0.297,1.5,2.2,0.68,0.5,1.9,2.4,2,1.4,1.1,0.3,0.7,1.9,1.8,11.8,0.7,1,0,5,"2,030,791,610,612,760"
203080,Thomas Robinson,1610612755,PHI,24,54,26,28,0.481,14.8,2.3,4.8,0.485,0,0,0,1,2,0.528,1.8,3.9,5.6,0.6,1.1,0.6,0.4,0.5,1.9,1.6,5.7,0.2,4,0,5,"2,030,801,610,612,750"
203081,Damian Lillard,1610612757,POR,24,82,51,31,0.622,35.7,7.2,16.6,0.434,2.4,7,0.343,4.2,4.9,0.864,0.6,4,4.6,6.2,2.7,1.2,0.3,0.8,2,4.4,21,3.7,6,0,5,"2,030,811,610,612,750"
203082,Terrence Ross,1610612761,TOR,24,82,49,33,0.598,25.5,3.8,9.2,0.41,1.8,4.8,0.372,0.5,0.7,0.786,0.4,2.4,2.8,1,0.8,0.6,0.3,0.4,1.7,0.6,9.8,0.5,0,0,5,"2,030,821,610,612,760"
203083,Andre Drummond,1610612765,DET,21,82,32,50,0.39,30.5,6,11.7,0.514,0,0,0,1.7,4.5,0.389,5.3,8.1,13.5,0.7,1.5,0.9,1.9,0.7,3.5,3.3,13.8,-0.7,48,0,5,"2,030,831,610,612,760"
203084,Harrison Barnes,1610612744,GSW,23,82,67,15,0.817,28.3,3.9,8,0.482,1.1,2.6,0.405,1.3,1.8,0.72,1.4,4.1,5.5,1.4,0.9,0.7,0.2,0.4,1.8,1.4,10.1,6.5,6,0,5,"2,030,841,610,612,740"
203085,Austin Rivers,1610612746,LAC,22,76,46,30,0.605,20.6,2.7,6.5,0.409,0.5,1.7,0.298,1.1,1.7,0.675,0.4,1.6,2,2,0.9,0.6,0.2,0.3,1.9,1.4,7,-1.7,0,0,5,"2,030,851,610,612,740"
203086,Meyers Leonard,1610612757,POR,23,55,32,23,0.582,15.4,2.3,4.5,0.51,0.9,2,0.42,0.5,0.6,0.938,0.8,3.7,4.5,0.6,0.7,0.2,0.3,0.1,2.1,1,5.9,0.3,3,0,5,"2,030,861,610,612,750"
203087,Jeremy Lamb,1610612760,OKC,23,47,27,20,0.574,13.5,2.2,5.3,0.416,0.8,2.4,0.342,1,1.2,0.891,0.2,2.1,2.3,0.9,0.6,0.4,0.1,0.1,1.1,0.9,6.3,-1.6,1,0,5,"2,030,871,610,612,760"
203088,Kendall Marshall,1610612749,MIL,23,28,13,15,0.464,14.9,1.6,3.6,0.455,0.6,1.6,0.391,0.3,0.3,0.889,0.1,0.9,1,3.1,1.3,0.8,0,0.2,0.9,0.8,4.2,1.9,0,0,5,"2,030,881,610,612,740"
203089,John Henson,1610612749,MIL,24,67,35,32,0.522,18.3,2.9,5.2,0.566,0,0,0,1.2,2,0.569,1.9,2.8,4.7,0.9,1.3,0.4,2,0.3,2.3,1.7,7,-1.1,2,0,5,"2,030,891,610,612,740"
203090,Maurice Harkless,1610612753,ORL,22,45,9,36,0.2,15,1.4,3.5,0.399,0.2,1.2,0.179,0.5,0.9,0.537,0.8,1.5,2.4,0.6,0.6,0.7,0.2,0.2,1.5,0.8,3.5,-2,0,0,5,"2,030,901,610,612,750"
203092,Tyler Zeller,1610612738,BOS,25,82,40,42,0.488,21.1,4.1,7.5,0.549,0,0,0,1.9,2.3,0.823,1.8,3.9,5.7,1.4,0.9,0.2,0.6,0.7,2.5,2.2,10.2,-1.4,3,0,5,"2,030,921,610,612,730"
203093,Terrence Jones,1610612745,HOU,23,33,24,9,0.727,27,4.8,9.1,0.528,0.4,1.1,0.351,1.7,2.8,0.606,2.4,4.3,6.7,1.1,1.1,0.5,1.8,0.9,2.4,2,11.7,2.4,8,0,5,"2,030,931,610,612,740"
203094,Andrew Nicholson,1610612753,ORL,25,40,14,26,0.35,12.3,2.1,4.8,0.437,0.3,1,0.317,0.4,0.6,0.6,0.4,1.6,2.1,0.6,0.6,0.2,0.3,0.1,1.3,0.9,4.9,-2.1,0,0,5,"2,030,941,610,612,750"
203095,Evan Fournier,1610612753,ORL,22,58,19,39,0.328,28.6,4.4,9.9,0.44,1.5,3.9,0.378,1.8,2.5,0.728,0.5,2.2,2.6,2.1,1.4,0.7,0,0.6,2,2.2,12,-2.5,0,0,5,"2,030,951,610,612,750"
203096,Jared Sullinger,1610612738,BOS,23,58,26,32,0.448,27,5.4,12.2,0.439,0.9,3.2,0.283,1.7,2.2,0.744,2.5,5.1,7.6,2.3,1.3,0.8,0.7,0.6,2.6,2.2,13.3,-0.3,12,0,5,"2,030,961,610,612,730"
203098,John Jenkins,1610612737,ATL,24,24,13,11,0.542,12.4,2,4.1,0.495,0.9,2.2,0.404,0.7,0.8,0.842,0.1,1.5,1.6,0.5,0.3,0.4,0,0.2,0.6,0.8,5.6,-1,0,0,5,"2,030,981,610,612,730"
203099,Jared Cunningham,1610612746,LAC,24,19,12,7,0.632,4.7,0.6,1.7,0.364,0.2,0.7,0.308,0.4,0.7,0.538,0.1,0.4,0.5,0.5,0.4,0.2,0,0.1,0.6,0.5,1.8,-0.3,0,0,5,"2,030,991,610,612,740"
203100,Tony Wroten,1610612755,PHI,22,30,4,26,0.133,29.8,5.8,14.5,0.403,1.2,4.7,0.261,4,6,0.667,0.7,2.1,2.9,5.2,3.8,1.6,0.3,1.2,2.4,4.1,16.9,-7.8,2,0,5,"2,031,001,610,612,750"
203101,Miles Plumlee,1610612749,MIL,26,73,34,39,0.466,16.4,1.9,3.5,0.535,0,0,0,0.3,0.6,0.478,1.5,2.8,4.4,0.5,0.7,0.6,0.9,0.3,1.5,0.7,4,0,1,0,5,"2,031,011,610,612,740"
203103,Perry Jones,1610612760,OKC,23,43,23,20,0.535,14.7,1.7,4.3,0.397,0.3,1.4,0.233,0.6,0.9,0.649,0.1,1.6,1.8,0.4,0.6,0.4,0.2,0.2,1.2,0.8,4.3,-3.1,0,0,5,"2,031,031,610,612,760"
203105,Festus Ezeli,1610612744,GSW,25,46,39,7,0.848,10.9,1.7,3,0.547,0,0,0,1.1,1.7,0.628,1.3,2.1,3.4,0.2,0.7,0.2,0.9,0.4,1.7,1.3,4.4,0.3,0,0,5,"2,031,051,610,612,740"
203106,Jeff Taylor,1610612766,CHA,26,29,11,18,0.379,14.8,1.6,3.9,0.395,0.4,1.2,0.306,0.9,1.4,0.634,0.5,1.3,1.8,0.8,0.7,0.4,0,0.5,1.2,1,4.4,-4.3,0,0,5,"2,031,061,610,612,760"
203108,Bernard James,1610612742,DAL,30,16,6,10,0.375,9.9,0.8,1.7,0.444,0,0,0,1.3,1.4,0.87,1.1,1.3,2.4,0.3,0.4,0.1,0.9,0.5,1.1,0.9,2.8,-0.6,0,0,5,"2,031,081,610,612,740"
203109,Jae Crowder,1610612738,BOS,24,82,47,35,0.573,20.1,2.8,6.6,0.42,0.7,2.5,0.293,1.3,1.7,0.773,0.9,2.7,3.6,1.1,0.6,0.9,0.3,0.3,1.7,1.4,7.7,0.8,0,0,5,"2,031,091,610,612,730"
203110,Draymond Green,1610612744,GSW,25,79,64,15,0.81,31.5,4.3,9.7,0.443,1.4,4.2,0.337,1.7,2.5,0.66,1.4,6.7,8.2,3.7,1.7,1.6,1.3,0.4,3.2,2.6,11.7,10.6,18,1,5,"2,031,101,610,612,740"
203112,Quincy Acy,1610612752,NYK,24,68,12,56,0.176,18.9,2.2,4.9,0.459,0.3,0.9,0.3,1.1,1.4,0.784,1.2,3.3,4.4,1,0.9,0.4,0.3,0.1,2.2,1.6,5.9,-3.1,1,0,5,"2,031,121,610,612,750"
203113,Quincy Miller,1610612765,DET,22,10,2,8,0.2,12,0.9,3.8,0.237,0.3,1.8,0.167,0.8,1.1,0.727,0.4,1.6,2,0.8,0.5,0.7,0.5,0.5,0.9,0.7,2.9,4.1,0,0,5,"2,031,131,610,612,760"
203114,Khris Middleton,1610612749,MIL,23,79,40,39,0.506,30.1,5.1,11,0.467,1.4,3.4,0.407,1.7,2,0.859,0.6,3.8,4.4,2.3,1.4,1.5,0.1,0.4,2.3,1.7,13.4,4,1,0,5,"2,031,141,610,612,740"
203115,Will Barton,1610612743,DEN,24,58,30,28,0.517,17,2.6,6.1,0.425,0.4,1.5,0.271,1.3,1.6,0.787,0.4,2.3,2.8,1.4,1.1,0.8,0.3,0.6,1.2,1.2,6.8,-0.5,2,0,5,"2,031,151,610,612,740"
203118,Mike Scott,1610612737,ATL,26,68,52,16,0.765,16.5,3,6.7,0.444,1,2.8,0.344,0.9,1.1,0.792,0.7,2.3,2.9,1.1,0.6,0.4,0,0.2,1.2,1,7.8,0.4,0,0,5,"2,031,181,610,612,730"
203120,Justin Hamilton,1610612750,MIN,25,41,6,35,0.146,17.4,2.1,4.3,0.478,0.2,0.8,0.323,1,1.1,0.83,1.4,1.9,3.3,0.9,0.6,0.7,0.7,0.3,1.7,1.4,5.3,-4.2,2,0,5,"2,031,201,610,612,750"
203121,Darius Miller,1610612740,NOP,25,5,1,4,0.2,8.7,0.2,1.4,0.143,0,0.2,0,0,0,0,0,0.2,0.2,0.4,0.2,0.2,0,0,1.6,0,0.4,-2.4,0,0,5,"2,031,211,610,612,740"
203123,Kostas Papanikolaou,1610612745,HOU,24,43,29,14,0.674,18.5,1.6,4.6,0.35,0.7,2.5,0.292,0.3,0.4,0.722,0.9,1.8,2.7,2,1.3,0.7,0.3,0.3,1.7,0.7,4.2,-0.9,0,0,5,"2,031,231,610,612,740"
203124,Kyle O'Quinn,1610612753,ORL,25,51,15,36,0.294,16.2,2.3,4.7,0.492,0.2,0.8,0.279,0.9,1.1,0.772,0.9,3,3.9,1.2,1.1,0.6,0.8,0.2,2.2,1,5.8,-2.4,3,0,5,"2,031,241,610,612,750"
203128,Furkan Aldemir,1610612755,PHI,23,41,9,32,0.22,13.2,1,1.9,0.513,0,0.1,0,0.3,0.7,0.481,1.9,2.4,4.3,0.7,0.4,0.4,0.4,0.2,2.3,0.9,2.3,-2.5,1,0,5,"2,031,281,610,612,750"
203133,Robbie Hummel,1610612750,MIN,26,45,5,40,0.111,16.5,1.8,3.8,0.459,0.4,1.1,0.314,0.5,0.6,0.828,0.7,2.3,3,0.6,0.4,0.4,0.2,0.1,1.9,1.1,4.4,-3.3,2,0,5,"2,031,331,610,612,750"
203135,Robert Sacre,1610612747,LAL,26,67,19,48,0.284,16.9,1.9,4.6,0.412,0,0,0,0.8,1.2,0.671,1.3,2.1,3.5,0.8,0.5,0.4,0.6,0.2,1.8,1.1,4.6,-1,0,0,5,"2,031,351,610,612,740"
203136,Ognjen Kuzmic,1610612744,GSW,25,16,13,3,0.813,4.5,0.5,0.8,0.667,0,0,0,0.3,0.3,1,0.4,0.6,1.1,0.4,0.3,0.1,0.1,0,0.8,0.1,1.3,-2.4,0,0,5,"2,031,361,610,612,740"
203138,Hollis Thompson,1610612755,PHI,24,71,13,58,0.183,25,3.2,7.6,0.413,1.6,4,0.401,0.9,1.3,0.708,0.7,2,2.8,1.2,0.9,0.8,0.4,0.4,2,1,8.8,-4.8,0,0,5,"2,031,381,610,612,750"
203141,Mirza Teletovic,1610612751,BKN,29,40,16,24,0.4,22.3,3.1,8,0.382,1.6,4.8,0.321,0.8,1.2,0.717,0.7,4.2,4.9,1.2,1.3,0.4,0.4,0.3,1.9,1.3,8.5,-0.3,1,0,5,"2,031,411,610,612,750"
203142,Chris Copeland,1610612754,IND,31,50,19,31,0.38,16.6,2.2,6.2,0.361,1,3.3,0.311,0.7,0.9,0.733,0.5,1.8,2.2,1,1.2,0.2,0.2,0.5,1.6,1,6.2,-0.6,1,0,5,"2,031,421,610,612,750"
203143,Pablo Prigioni,1610612745,HOU,38,67,25,42,0.373,17.9,1.4,3.4,0.399,0.9,2.5,0.343,0.5,0.6,0.854,0.4,1.3,1.8,2.6,0.9,1.2,0,0.1,1.3,0.9,4.1,-0.9,0,0,5,"2,031,431,610,612,740"
203144,Alexey Shved,1610612752,NYK,26,42,10,32,0.238,18.3,3.2,8,0.397,1.1,3.3,0.338,2.9,3.6,0.807,0.5,1.8,2.4,2.5,1.1,0.7,0.1,0.6,1.1,2.4,10.3,-3.1,2,0,5,"2,031,441,610,612,750"
203145,Kent Bazemore,1610612737,ATL,25,75,53,22,0.707,17.6,1.9,4.4,0.426,0.6,1.8,0.364,0.8,1.3,0.6,0.3,2.7,3,1,1,0.7,0.4,0.3,1.7,1.2,5.2,-1.3,0,0,5,"2,031,451,610,612,730"
203148,Brian Roberts,1610612766,CHA,29,72,30,42,0.417,18.5,2.4,6.3,0.389,0.9,2.7,0.321,0.9,1,0.892,0.2,1.3,1.5,2.3,0.8,0.5,0.1,0.2,1,1.4,6.7,-1.2,0,0,5,"2,031,481,610,612,760"
203156,Henry Sims,1610612755,PHI,25,73,14,59,0.192,19.2,3.3,6.9,0.474,0.1,0.3,0.182,1.5,1.9,0.774,1.7,3.3,4.9,1.1,1.4,0.5,0.4,0.4,1.8,1.5,8,-4.5,4,0,5,"2,031,561,610,612,750"
203187,Chris Johnson,1610612762,UTA,25,29,9,20,0.31,18.2,2.1,5.3,0.403,1,3.3,0.295,0.5,0.6,0.875,0.3,1.6,1.9,0.5,0.5,0.9,0.2,0.3,1.5,0.7,5.7,-1.1,0,0,5,"2,031,871,610,612,760"
203200,Justin Holiday,1610612744,GSW,26,59,49,10,0.831,11.1,1.5,4,0.387,0.6,1.8,0.321,0.6,0.8,0.822,0.2,1,1.2,0.8,0.5,0.7,0.2,0.2,0.9,0.6,4.3,-0.2,0,0,5,"2,032,001,610,612,740"
203210,JaMychal Green,1610612763,MEM,25,24,10,14,0.417,6.8,1.1,2,0.574,0,0.3,0,0.3,0.4,0.8,0.8,1.1,1.9,0.2,0.6,0.2,0.2,0.1,1,0.4,2.6,-1,0,0,5,"2,032,101,610,612,760"
203268,Jorge Gutierrez,1610612749,MIL,26,20,10,10,0.5,8.7,1.1,2.1,0.537,0,0.2,0,0.5,0.7,0.692,0.3,1,1.3,1.1,0.6,0.3,0,0.1,1.3,0.7,2.7,-1.3,0,0,5,"2,032,681,610,612,740"
203315,Toure Murry,1610612764,WAS,25,5,3,2,0.6,3.6,0.4,1,0.4,0,0,0,0.4,0.4,1,0.2,0,0.2,0.2,0.8,0.2,0,0,0.4,0.2,1.2,0,0,0,5,"2,033,151,610,612,760"
203318,Glen Rice Jr.,1610612764,WAS,24,5,4,1,0.8,8.5,0.6,3,0.2,0.2,1.4,0.143,0.8,1.2,0.667,0.4,0.4,0.8,0.4,0.4,0,0,0.2,2.2,1.4,2.2,-4.6,0,0,5,"2,033,181,610,612,760"
203382,Aron Baynes,1610612759,SAS,28,70,49,21,0.7,16,2.6,4.7,0.566,0,0.1,0.25,1.3,1.5,0.865,1.6,3,4.5,0.5,0.9,0.2,0.3,0.5,2.3,1.6,6.6,1.9,5,0,5,"2,033,821,610,612,750"
203457,Nerlens Noel,1610612755,PHI,21,75,18,57,0.24,30.8,4,8.7,0.462,0,0,0,1.9,3.1,0.609,2.5,5.7,8.1,1.7,1.9,1.8,1.9,0.5,2.8,3,9.9,-5.7,18,0,5,"2,034,571,610,612,750"
203458,Alex Len,1610612756,PHX,22,69,35,34,0.507,22,2.6,5.1,0.507,0,0,0.333,1.1,1.5,0.702,2.1,4.5,6.6,0.5,1.1,0.5,1.5,0.4,3.1,1.5,6.3,-0.4,10,0,5,"2,034,581,610,612,750"
203459,Allen Crabbe,1610612757,POR,23,51,36,15,0.706,13.4,1.2,3,0.412,0.6,1.7,0.353,0.2,0.3,0.75,0.1,1.3,1.4,0.8,0.3,0.4,0.3,0,1.5,0.4,3.3,-0.5,0,0,5,"2,034,591,610,612,750"
203460,Andre Roberson,1610612760,OKC,23,67,41,26,0.612,19.2,1.4,3,0.458,0.3,1.3,0.247,0.3,0.7,0.479,0.9,2.9,3.8,1,0.7,0.8,0.4,0.3,2.1,0.5,3.4,1.5,1,0,5,"2,034,601,610,612,760"
203461,Anthony Bennett,1610612750,MIN,22,57,12,45,0.211,15.7,2.2,5.2,0.421,0.1,0.4,0.304,0.7,1.1,0.641,0.9,2.9,3.8,0.8,0.6,0.5,0.3,0.4,1.5,0.9,5.2,-5.2,2,0,5,"2,034,611,610,612,750"
203462,Archie Goodwin,1610612756,PHX,20,41,16,25,0.39,13,1.9,4.9,0.393,0.3,1,0.293,1.5,2,0.735,0.7,1.1,1.8,1.1,1.2,0.4,0.2,0.5,1.3,1.8,5.6,-4,0,0,5,"2,034,621,610,612,750"
203463,Ben McLemore,1610612758,SAC,22,82,29,53,0.354,32.6,4.4,10.1,0.437,1.7,4.8,0.358,1.6,2,0.813,0.4,2.6,2.9,1.7,1.7,0.9,0.2,0.5,2.7,1.6,12.1,-0.4,0,0,5,"2,034,631,610,612,750"
203468,CJ McCollum,1610612757,POR,23,62,37,25,0.597,15.7,2.6,5.9,0.436,0.9,2.2,0.396,0.8,1.2,0.699,0.2,1.2,1.5,1,0.8,0.7,0.1,0.4,1.3,1,6.8,1.9,0,0,5,"2,034,681,610,612,750"
203469,Cody Zeller,1610612766,CHA,22,62,27,35,0.435,24,2.8,6,0.461,0,0,1,2,2.6,0.774,1.6,4.3,5.8,1.6,1,0.5,0.8,0.7,2.5,2.4,7.6,0.3,2,0,5,"2,034,691,610,612,760"
203471,Dennis Schroder,1610612737,ATL,21,77,57,20,0.74,19.7,3.7,8.6,0.427,0.7,1.9,0.351,1.9,2.3,0.827,0.4,1.8,2.1,4.1,1.9,0.6,0.1,1,1.6,2.2,10,0.1,5,0,5,"2,034,711,610,612,730"
203473,Dewayne Dedmon,1610612753,ORL,25,59,17,42,0.288,14.3,1.5,2.7,0.562,0,0,0,0.6,1.1,0.531,2,3,5,0.2,0.9,0.3,0.8,0.3,2.4,0.9,3.7,-0.4,2,0,5,"2,034,731,610,612,750"
203475,Erick Green,1610612743,DEN,24,43,15,28,0.349,9.5,1.4,3.8,0.377,0.3,1.1,0.298,0.2,0.3,0.833,0.2,0.6,0.7,0.9,0.3,0.3,0,0.1,0.6,0.3,3.4,-1.9,0,0,5,"2,034,751,610,612,740"
203476,Gorgui Dieng,1610612750,MIN,25,73,16,57,0.219,30,3.5,7,0.506,0,0.1,0.167,2.6,3.3,0.783,3.1,5.3,8.3,2,1.7,1,1.7,0.8,2.6,2.7,9.7,-5.3,18,0,5,"2,034,761,610,612,750"
203477,Isaiah Canaan,1610612755,PHI,24,47,24,23,0.511,20,3.1,8,0.386,1.9,5.2,0.37,1,1.3,0.817,0.4,1.5,1.9,2.1,1.3,0.6,0.1,0.6,1.8,1.3,9.2,-1.3,0,0,5,"2,034,771,610,612,750"
203479,Jamaal Franklin,1610612743,DEN,23,3,1,2,0.333,4.4,0.3,0.7,0.5,0.3,0.7,0.5,0,0,0,0.3,0.3,0.7,1,1,0,0.3,0,1.3,0.3,1,-3,0,0,5,"2,034,791,610,612,740"
203481,Jeff Withey,1610612740,NOP,25,37,17,20,0.459,7,0.9,1.7,0.5,0,0,0,0.9,1.4,0.68,0.6,1.1,1.7,0.3,0.3,0.1,0.5,0.4,0.7,1,2.6,-1.1,0,0,5,"2,034,811,610,612,740"
203482,Kelly Olynyk,1610612738,BOS,24,64,31,33,0.484,22.2,3.9,8.3,0.475,1,2.7,0.349,1.5,2.1,0.684,1.4,3.3,4.7,1.7,1.5,1,0.6,0.5,3.3,2.2,10.3,3.5,3,0,5,"2,034,821,610,612,730"
203484,Kentavious Caldwell-Pope,1610612765,DET,22,82,32,50,0.39,31.5,4.8,11.9,0.401,1.9,5.4,0.345,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,1.1,0.2,0.4,2,1.7,12.7,0.8,0,0,5,"2,034,841,610,612,760"
203485,Lorenzo Brown,1610612750,MIN,24,29,6,23,0.207,18.9,1.8,4.2,0.426,0.2,1,0.214,0.4,0.7,0.632,0.5,1.9,2.4,3.1,1,1,0.2,0.3,1.7,0.6,4.2,-3.2,0,0,5,"2,034,851,610,612,750"
203486,Mason Plumlee,1610612751,BKN,25,82,38,44,0.463,21.3,3.4,6,0.573,0,0,0,1.9,3.9,0.495,2.1,4.1,6.2,0.9,1.3,0.8,0.8,0.7,2.5,3.1,8.7,-2.2,12,0,5,"2,034,861,610,612,750"
203487,Michael Carter-Williams,1610612749,MIL,23,66,21,45,0.318,32.6,5.5,13.9,0.396,0.5,2.3,0.235,3.1,4.4,0.694,1,4.4,5.3,6.7,3.8,1.7,0.5,1.1,2.5,4.2,14.6,-2.5,11,3,5,"2,034,871,610,612,740"
